check_date,complete_date,loc,major,status,type,visa,waiting_days
2018-01-17,2018-01-22,GuangZhou,N/A,Reject,Renewal,B1,5
2018-01-17,2018-02-07,ShangHai,EE,Clear,Renewal,H1,21
2018-01-17,2018-02-09,ShangHai,Chemistry,Clear,New,H1,23
2018-01-17,0000-00-00,BeiJing,Medicine,Pending,New,B1,381
2018-01-17,2018-02-09,ShangHai,Bioinformatics,Clear,Renewal,J1,23
2018-01-18,2018-02-09,BeiJing,Computer Science,Clear,New,H1,22
2018-01-18,0000-00-00,GuangZhou,CS,Pending,New,H1,380
2018-01-18,0000-00-00,BeiJing,Biochemistry,Pending,New,H1,380
2018-01-18,2018-02-09,BeiJing,CS,Clear,New,H1,22
2018-01-18,2018-02-09,ShangHai,N/A,Clear,New,B2,22
2018-01-18,2018-02-09,ShangHai,engineering,Clear,Renewal,H1,22
2018-01-18,2018-04-04,GuangZhou,MBA ,Clear,Renewal,L1,76
2018-01-18,2018-04-24,GuangZhou,Finance,Clear,New,B1,96
2018-01-19,2018-02-08,ShangHai,Optical Engineering,Clear,New,B2,20
2018-01-19,2018-02-12,ShangHai,N/A,Clear,Renewal,L1,24
2018-01-19,2018-02-09,ShangHai,Biology,Clear,Renewal,H4,21
2018-01-19,2018-04-04,ShangHai,N/A,Clear,Renewal,L1,75
2018-01-22,2018-02-08,ChengDu,Mechanical Engineering,Clear,Renewal,F1,17
2018-01-22,2018-02-14,BeiJing,CS - Machine Learning,Clear,Renewal,H1,23
2018-01-22,2018-03-05,ShangHai,Chemistry,Clear,Renewal,F1,42
2018-01-22,2018-02-09,BeiJing,N/A,Clear,Renewal,H1,18
2018-01-22,2018-02-09,ChengDu,Chemical Engineering,Clear,Renewal,H1,18
2018-01-22,2018-02-13,BeiJing,Climate,Clear,Renewal,J1,22
2018-01-22,2018-02-23,BeiJing,GIS,Clear,New,B2,32
2018-01-22,2018-02-13,BeiJing,biochemistry,Clear,New,J1,22
2018-01-22,2018-02-14,BeiJing,EE,Clear,Renewal,H1,23
2018-01-22,2018-02-09,BeiJing,Materials  Science,Clear,Renewal,F1,18
2018-01-22,2018-02-09,ChengDu,PHD,Clear,New,J1,18
2018-01-22,2018-02-14,BeiJing,CS-Machine Learning,Clear,Renewal,L1,23
2018-01-22,2018-02-09,ShangHai,Biochemistry,Clear,Renewal,F1,18
2018-01-22,2018-02-14,ShangHai,Mechatronic Engineering,Clear,New,B2,23
2018-01-22,2018-03-12,BeiJing,Chemistry,Clear,New,F2,49
2018-01-23,2018-03-24,ShangHai,materials,Clear,Renewal,B1,60
2018-01-23,2018-02-14,ShangHai,ME,Clear,New,B1,22
2018-01-23,0000-00-00,BeiJing,Statistics,Pending,Renewal,H1,375
2018-01-23,0000-00-00,ShangHai,N/A,Pending,New,B1,375
2018-01-23,2018-02-22,BeiJing,CS,Clear,New,H1,30
2018-01-24,2018-02-21,ShangHai,Chemistry,Clear,Renewal,F1,28
2018-01-24,0000-00-00,ShangHai,N/A,Pending,Renewal,H1,374
2018-01-24,2018-02-14,ShangHai,cs,Clear,Renewal,F1,21
2018-01-24,2018-02-21,ShangHai,Software engineering,Clear,New,B1,28
2018-01-24,0000-00-00,BeiJing,EE,Pending,New,H1,374
2018-01-25,2018-02-21,BeiJing,EE,Clear,New,B1,27
2018-01-25,2018-02-21,BeiJing,Electronic Engineering,Clear,New,B1,27
2018-01-25,2018-02-14,BeiJing,mechanics,Clear,New,B1,20
2018-01-25,2018-02-07,GuangZhou,SDE,Clear,New,H1,13
2018-01-25,2018-02-28,ShangHai,cs,Clear,New,B2,34
2018-01-25,2018-02-22,ShangHai,Neuroscience,Clear,Renewal,B1,28
2018-01-25,0000-00-00,ShangHai,AI,Pending,New,B1,373
2018-01-25,2018-03-02,ChengDu,Electrical engineering,Clear,New,B1,36
2018-01-25,0000-00-00,GuangZhou,Polymer,Pending,New,B1,373
2018-01-25,2018-02-22,GuangZhou,N/A,Clear,New,B1,28
2018-01-25,2018-02-23,BeiJing,CS,Clear,New,B1,29
2018-01-26,0000-00-00,ShangHai,N/A,Pending,New,B2,372
2018-01-26,2018-02-22,ShangHai,N/A,Clear,New,J1,27
2018-01-26,0000-00-00,ShangHai,N/A,Pending,New,B2,372
2018-01-26,2018-02-22,ShenYang,Biochemistry,Clear,New,H1,27
2018-01-26,2018-02-23,ShangHai,pharmacy,Clear,Renewal,B1,28
2018-01-29,2018-02-23,ChengDu,CS,Clear,New,H1,25
2018-01-29,2018-02-02,GuangZhou,ME,Clear,Renewal,H1,4
2018-01-29,2018-02-12,ChengDu,EE,Clear,Renewal,F1,14
2018-01-29,2018-02-02,BeiJing,N/A,Clear,New,H4,4
2018-01-29,2018-02-02,BeiJing,EE,Clear,Renewal,H1,4
2018-01-29,2018-02-09,GuangZhou,N/A,Clear,New,J2,11
2018-01-29,2018-02-27,ShangHai,Pharmaceutical Chemistry,Clear,Renewal,F1,29
2018-01-29,2018-03-06,ChengDu,CS,Clear,New,B2,36
2018-01-29,2018-02-22,ShenYang,ECE,Clear,Renewal,F1,24
2018-01-29,2018-02-22,BeiJing,CS,Clear,New,H1,24
2018-01-29,0000-00-00,ShangHai,CS,Pending,Renewal,F1,369
2018-01-29,2018-02-22,BeiJing,Mechanical Engineering,Clear,Renewal,F1,24
2018-01-29,2018-02-22,BeiJing,ME,Clear,New,J1,24
2018-01-29,2018-02-22,BeiJing,Chemical Engineering,Clear,Renewal,F1,24
2018-01-29,2018-02-22,ShangHai,Chemistry,Clear,Renewal,J1,24
2018-01-29,2018-02-26,ShangHai,Biology,Clear,New,H1,28
2018-01-29,2018-03-15,ChengDu,Material Physics and Chem,Clear,New,J1,45
2018-01-29,2018-03-06,ChengDu,EE,Clear,New,B1,36
2018-01-30,2018-02-06,ShenYang,Software Engineer,Clear,Renewal,H1,7
2018-01-30,2018-02-22,ShenYang,CS,Clear,New,H1,23
2018-01-30,2018-02-23,BeiJing,material science,Clear,Renewal,B1,24
2018-01-30,2018-03-05,BeiJing,EE,Clear,New,H1,34
2018-01-30,2018-03-05,ShangHai,CS,Clear,New,B1,34
2018-01-30,0000-00-00,BeiJing,N/A,Pending,New,L1,368
2018-01-30,2018-03-05,ShangHai,Biochem,Clear,Renewal,H1,34
2018-01-30,2018-03-02,ShangHai,Materials Science ,Clear,Renewal,F1,31
2018-01-30,2018-03-05,ShenYang,ECE,Clear,Renewal,F1,34
2018-01-31,2018-03-01,ShangHai,Microelectronics,Clear,New,B1,29
2018-01-31,2018-03-01,ShangHai,chemistry,Clear,Renewal,F1,29
2018-01-31,2018-03-05,BeiJing,Microbiology,Clear,Renewal,F1,33
2018-01-31,2018-03-01,ShangHai,Computer Eng,Clear,New,H1,29
2018-01-31,0000-00-00,BeiJing,CS,Pending,Renewal,B1,367
2018-01-31,2018-03-02,BeiJing,Chemistry,Clear,New,J1,30
2018-01-31,2018-03-05,Vancouver,Chemistry,Clear,Renewal,H1,33
2016-04-01,2016-05-06,ChengDu,Computer Science,Clear,New,B2,35
2016-04-01,2016-04-21,BeiJing,Computer Science,Clear,New,H1,20
2016-04-01,2016-04-21,HongKong,Bioinformatics,Clear,New,J1,20
2016-04-01,2016-04-22,BeiJing,BME,Clear,New,B1,21
2016-04-01,2016-05-09,BeiJing,Chem. E.,Clear,New,B2,38
2016-04-05,2016-04-13,GuangZhou,Electrical Engineering,Clear,New,B1,8
2016-04-05,2016-04-21,Europe,Chemistry ,Clear,Renewal,B1,16
2016-04-05,2016-04-25,BeiJing,Physics,Clear,Renewal,J1,20
2016-04-05,2016-05-04,BeiJing,Chemistry,Clear,Renewal,H1,29
2016-04-05,2016-04-13,GuangZhou,EE,Reject,New,B1,8
2016-04-05,2016-04-27,BeiJing,EE,Clear,Renewal,F1,22
2016-04-05,2016-04-27,ShangHai,Atmospheric Sciences,Clear,New,B1,22
2016-04-05,2016-04-22,ShangHai,Electrical Engineering,Clear,Renewal,F1,17
2016-04-05,0000-00-00,NewDelhi,Mechanical Engineering,Pending,New,H1,1033
2016-04-05,2016-04-29,ShangHai,Biomedical research,Clear,New,H1,24
2016-04-06,2016-04-22,Others,Operations Research,Clear,New,B1,16
2016-04-06,2016-04-26,BeiJing,engineering,Clear,Renewal,F1,20
2016-04-06,2016-04-25,BeiJing,Computer Engineering,Clear,New,F1,19
2016-04-06,0000-00-00,ShenYang,chemistry,Pending,Renewal,F1,1032
2016-04-06,2016-05-05,BeiJing,chemistry,Clear,Renewal,F1,29
2016-04-06,2016-05-03,Others,Marine Geology,Clear,New,J1,27
2016-04-06,2016-04-26,ShangHai,EE,Clear,New,F1,20
2016-04-06,2016-05-17,ChengDu,Accounting,Clear,New,B2,41
2016-04-06,0000-00-00,Others,Electrical Engineering,Pending,New,F1,1032
2016-04-07,0000-00-00,ShangHai,N/A,Pending,New,B2,1031
2016-04-08,0000-00-00,BeiJing,MS,Pending,New,B2,1030
2016-04-08,2016-04-27,ShangHai,Biochemistry,Clear,New,J1,19
2016-04-08,2016-05-06,Toronto,CS,Clear,New,J1,28
2016-04-08,2016-04-27,ShangHai,EE,Clear,Renewal,F1,19
2016-04-08,2016-04-27,BeiJing,Chemistry,Clear,New,B2,19
2016-04-08,2016-04-28,ShangHai,Microbiology,Clear,New,J1,20
2016-04-11,0000-00-00,ShangHai,N/A,Pending,New,J1,1027
2016-04-11,2016-04-29,ShangHai,fashion design,Clear,New,H1,18
2016-04-11,2016-05-03,Europe,Neuroscience,Clear,Renewal,J1,22
2016-04-11,2016-04-29,ShangHai,Physics/Business Developm,Clear,New,H1,18
2016-04-11,2016-05-09,ShangHai,N/A,Clear,New,J1,28
2016-04-12,2016-04-29,BeiJing,Cell and Molecular Biolog,Clear,New,F1,17
2016-04-12,0000-00-00,BeiJing,N/A,Pending,New,B2,1026
2016-04-12,2016-05-04,ShangHai,ME,Clear,New,F1,22
2016-04-12,2016-05-03,BeiJing,N/A,Clear,New,L1,21
2016-04-12,2016-05-04,GuangZhou,Electrical and Computer E,Clear,New,B1,22
2016-04-12,2016-05-05,Vancouver,Information Security,Clear,New,L1,23
2016-04-12,2016-05-04,ShangHai,Chemical Engineering,Clear,New,B1,22
2016-04-13,2016-05-04,BeiJing,plant genetics,Clear,Renewal,H1,21
2016-04-13,2016-04-29,HongKong,PhD in Chemistry and Chem,Clear,New,F1,16
2016-04-14,2016-05-12,ShangHai,Automation,Clear,New,B2,28
2016-04-14,2016-05-04,BeiJing,N/A,Clear,New,J1,20
2016-04-14,2016-05-09,ShangHai,Chemistry,Clear,New,B1,25
2016-04-14,2016-05-05,ShangHai,Chemical Engineering,Clear,Renewal,H1,21
2016-04-14,0000-00-00,BeiJing,N/A,Pending,New,F1,1024
2016-04-14,2016-06-01,ChengDu,pharmaceutical science,Clear,New,F1,48
2016-04-14,2016-05-04,BeiJing,chemistry,Clear,Renewal,F1,20
2016-04-15,2016-05-09,ShenYang,Information Systems Manan,Clear,Renewal,H1,24
2016-04-18,2016-05-05,BeiJing,EE,Clear,New,B1,17
2016-04-18,2016-05-16,BeiJing,CS,Clear,Renewal,H1,28
2016-04-18,2016-05-11,ShangHai,CS,Clear,New,B1,23
2016-04-18,2016-05-17,BeiJing,Computer Science,Clear,New,B1,29
2016-04-18,2016-05-09,BeiJing,Math,Clear,Renewal,H1,21
2016-04-18,2016-05-11,BeiJing,Chemical engineering ,Clear,Renewal,H4,23
2016-04-18,2016-06-15,BeiJing,Environmental Engineering,Clear,New,F1,58
2016-04-19,2016-05-05,GuangZhou,CS,Clear,New,B1,16
2016-04-19,2016-07-07,Others,Consulting,Clear,Renewal,H1,79
2016-04-19,2016-06-03,Toronto,Chemical Engineering,Clear,Renewal,B1,45
2016-04-19,2016-06-15,Europe,Nuclear Engineering,Clear,New,F1,57
2016-04-19,2016-05-11,ShangHai,Thermal Dynamic Engineeri,Clear,New,F1,22
2016-04-19,2016-05-23,BeiJing,CE,Clear,Renewal,F1,34
2016-04-19,2016-05-19,ShangHai,MSE,Clear,New,F1,30
2016-04-20,2016-05-11,Others,CS,Clear,New,F1,21
2016-04-20,2016-05-27,Montreal ,PhD in Chemistry,Clear,New,B2,37
2016-04-20,2016-05-12,ChengDu,RS,Clear,New,J1,22
2016-04-21,0000-00-00,BeiJing,N/A,Pending,New,J1,1017
2016-04-21,2016-05-11,BeiJing,CS,Clear,New,F1,20
2016-04-21,0000-00-00,BeiJing,N/A,Pending,New,J1,1017
2016-04-21,2016-05-13,BeiJing,Computer Science,Clear,New,F1,22
2016-04-21,2016-05-16,BeiJing,Nuclear Technology and Ap,Clear,New,B1,25
2016-04-21,2016-05-13,BeiJing,N/A,Clear,New,H1,22
2016-04-21,2016-05-20,BeiJing,Economics,Clear,New,B2,29
2016-04-21,2016-05-17,BeiJing,Circuits and Systems,Clear,New,F2,26
2016-04-22,2016-05-12,ShangHai,Engineering,Clear,New,H1,20
2016-04-22,0000-00-00,ShangHai,pharmacy chemistry,Pending,New,J1,1016
2016-04-22,0000-00-00,ShangHai,Materials Science,Pending,New,J1,1016
2016-04-22,2016-05-18,BeiJing,EE,Clear,New,B1,26
2016-04-25,2016-05-18,BeiJing,chemistry,Clear,New,F1,23
2016-04-25,2016-05-11,ShenYang,Chemistry,Clear,New,F1,16
2016-04-25,2016-05-17,BeiJing,CS,Clear,Renewal,F1,22
2016-04-25,2016-05-16,GuangZhou,Electrical Engineering,Clear,New,F1,21
2016-04-25,2016-05-16,ShangHai,Chemistry,Clear,New,J1,21
2016-04-25,0000-00-00,BeiJing,MSE,Pending,Renewal,F1,1013
2016-04-25,2016-05-03,BeiJing,chbe,Clear,Renewal,F1,8
2016-04-25,2016-05-04,GuangZhou,MBA,Clear,New,F1,9
2016-04-25,0000-00-00,BeiJing,Biology,Pending,Renewal,J1,1013
2016-04-25,2016-05-17,GuangZhou,chemical engineering,Clear,New,F1,22
2016-04-25,2016-05-16,GuangZhou,N/A,Clear,New,B1,21
2016-04-25,2016-05-18,ShangHai,Chemistry,Clear,Renewal,J1,23
2016-04-25,2016-05-20,ShangHai,materials science,Clear,New,J1,25
2016-04-25,0000-00-00,GuangZhou,CS,Pending,Renewal,H1,1013
2016-04-26,2016-05-16,BeiJing,Automation,Clear,New,B1,20
2016-04-26,2016-04-28,GuangZhou,N/A,Clear,Renewal,H1,2
2016-04-26,2016-05-18,ShangHai,Computer Science,Clear,Renewal,F1,22
2016-04-26,2016-05-16,ShenYang,Materials Engineering,Clear,New,F1,20
2016-04-26,2016-06-22,BeiJing,Statistics,Clear,New,H1,57
2016-04-27,2016-05-18,BeiJing,Biochemical engineering,Clear,New,J1,21
2016-04-27,2016-05-18,GuangZhou,MSIS,Clear,New,F1,21
2016-04-27,2016-05-23,BeiJing,ME,Clear,New,F1,26
2016-04-27,2016-05-16,BeiJing,N/A,Clear,New,B2,19
2016-04-27,2016-05-18,ShangHai,Biological chemistry,Clear,Renewal,J1,21
2016-04-27,2016-05-23,ShangHai,CS,Clear,New,J1,26
2016-04-27,0000-00-00,ShangHai,biology,Pending,Renewal,H1,1011
2016-04-28,2016-05-25,BeiJing,Fluid Mechanics,Clear,New,B1,27
2016-04-28,2016-05-03,ChengDu,Chemical Engineering,Clear,Renewal,F1,5
2016-04-28,2016-05-17,ShangHai,N/A,Clear,New,B2,19
2016-04-28,0000-00-00,GuangZhou,N/A,Pending,New,B1,1010
2016-04-28,2016-06-02,BeiJing,Civil Engineering,Clear,Renewal,F1,35
2016-04-29,2016-05-26,ShangHai,Pharmaceutical Analysis,Clear,New,B2,27
2016-04-29,2016-05-20,BeiJing,Pharma,Clear,New,F1,21
2016-04-29,2016-05-20,BeiJing,Pharmaceutical Science,Clear,Renewal,F1,21
2016-04-29,2016-05-11,ShangHai,Clinical Medicine,Clear,New,B1,12
2016-04-29,0000-00-00,ShangHai,Materials Engineering,Pending,Renewal,H1,1009
2016-04-29,2016-06-23,ShangHai,Chemical Engineering,Clear,New,F2,55
2016-10-03,0000-00-00,NewDelhi,Bio technology,Pending,New,H1,852
2016-10-04,2016-10-21,Ottawa,Biotechnology,Clear,Renewal,H4,17
2016-10-06,2016-10-11,BeiJing,CS,Clear,New,H1,5
2016-10-06,2016-10-28,BeiJing,rs,Clear,New,J1,22
2016-10-06,2016-10-27,BeiJing,Mechanical Engineering,Clear,New,H1,21
2016-10-06,2016-10-13,BeiJing,medicine,Clear,New,B1,7
2016-10-06,2016-10-31,ShangHai,N/A,Clear,New,B1,25
2016-10-06,2016-10-27,ChengDu,Physics,Clear,Renewal,F1,21
2016-10-06,2016-10-24,ShangHai,CS,Clear,New,H1,18
2016-10-06,2016-10-24,ShangHai,Mechanical Engineering,Clear,New,H1,18
2016-10-06,2016-10-28,BeiJing,CS,Clear,New,H1,22
2016-10-06,2016-10-28,ShangHai,Information Security,Clear,New,B2,22
2016-10-06,2016-10-28,BeiJing,CS,Clear,New,H1,22
2016-10-07,2016-11-02,ShangHai,pharmacology,Clear,New,J1,26
2016-10-07,0000-00-00,ChengDu,CS,Pending,New,H1,848
2016-10-07,2016-10-28,BeiJing,N/A,Clear,New,J1,21
2016-10-07,0000-00-00,BeiJing,Biology ,Pending,Renewal,H1,848
2016-10-07,2016-10-28,ChengDu,Genetics,Clear,New,J1,21
2016-10-07,2016-10-30,ShangHai,CE,Clear,New,H1,23
2016-10-07,2016-11-02,BeiJing,Physics,Clear,Renewal,H1,26
2016-10-07,2016-10-28,BeiJing,Biomedical science,Clear,New,H1,21
2016-10-07,2016-11-03,BeiJing,Neurobiology,Clear,New,J1,27
2016-10-11,2016-10-28,ShangHai,CS,Clear,New,F1,17
2016-10-11,2016-11-07,ShangHai,Computer Science,Clear,New,F1,27
2016-10-11,2016-10-28,BeiJing,EE,Clear,New,H1,17
2016-10-11,2016-11-15,BeiJing,sales manager,Clear,Renewal,B1,35
2016-10-11,2016-11-09,ShangHai,EE,Clear,New,J1,29
2016-10-11,2016-11-14,ShangHai,Forest biology,Clear,New,H1,34
2016-10-12,2016-11-03,ChengDu,EE,Clear,Renewal,B1,22
2016-10-12,2016-11-01,ShangHai,Communication Engineering,Clear,New,J1,20
2016-10-12,2016-10-31,GuangZhou,EE,Clear,New,J1,19
2016-10-12,0000-00-00,Ottawa,CS,Pending,Renewal,H1,843
2016-10-12,2016-11-01,ShangHai,Materials ,Clear,Renewal,H1,20
2016-10-12,2016-10-31,ShangHai,genetic,Clear,New,J1,19
2016-10-12,2016-11-04,Europe,environmental science,Clear,New,B2,23
2016-10-12,2016-10-30,ShenYang,pharmaceutical sciences,Clear,Renewal,J1,18
2016-10-12,2016-12-21,BeiJing,MBA,Clear,New,H1,70
2016-10-13,2016-11-09,ShangHai,Airplane,Clear,Renewal,B1,27
2016-10-13,2016-11-01,BeiJing,Cell Biology,Clear,New,H1,19
2016-10-13,2016-11-07,BeiJing,Robotics,Clear,New,B1,25
2016-10-13,2016-11-03,ShangHai,Bioinformatics,Clear,New,B1,21
2016-10-13,2016-11-01,ShangHai,vehicle engineering,Clear,New,B1,19
2016-10-13,2016-11-03,ShangHai,N/A,Clear,New,H4,21
2016-10-13,2016-11-01,BeiJing,CS,Clear,New,J1,19
2016-10-13,2016-11-04,Ottawa,Mechanical Engineering,Clear,Renewal,H1,22
2016-10-13,2016-11-04,ShangHai,oncology,Clear,New,J1,22
2016-10-13,2016-11-08,ShangHai,immunology,Clear,New,J1,26
2016-10-13,0000-00-00,ShangHai,Chemistry,Pending,Renewal,J1,842
2016-10-13,2017-03-16,BeiJing,Power engineering and eng,Clear,New,J1,154
2016-10-13,2017-01-04,Others,Civil,Clear,Renewal,F1,83
2016-10-14,2016-11-03,ShangHai,EE,Clear,New,H1,20
2016-10-14,2016-11-15,BeiJing,Chemical Engineering,Clear,New,H1,32
2016-10-14,2016-11-16,BeiJing,EE,Clear,New,B2,33
2016-10-14,2016-11-14,ShangHai,EE,Clear,New,H1,31
2016-10-14,2016-11-01,BeiJing,computer science ,Clear,New,H1,18
2016-10-14,2016-11-15,BeiJing,EE,Clear,New,B1,32
2016-10-14,2016-12-06,BeiJing,Mechanical Engineering,Clear,New,J1,53
2016-10-17,2016-11-03,BeiJing,CS,Clear,New,H1,17
2016-10-17,0000-00-00,Ottawa,CS,Pending,Renewal,H1,838
2016-10-17,2016-11-14,BeiJing,cs,Clear,New,H1,28
2016-10-17,2016-11-07,BeiJing,EE,Clear,New,H1,21
2016-10-17,2016-12-13,BeiJing,Chemical Engineering,Clear,New,J1,57
2016-10-17,2016-12-01,BeiJing,developmental biology,Clear,New,J1,45
2016-10-17,0000-00-00,Chennai,Electrical Engineering,Pending,New,H1,838
2016-10-18,2016-11-15,BeiJing,CS,Clear,Renewal,B1,28
2016-10-18,2016-11-15,BeiJing,Environmental science and,Clear,Renewal,F1,28
2016-10-18,2016-11-09,BeiJing,CS,Clear,New,B2,22
2016-10-18,2016-10-25,BeiJing,N/A,Clear,New,H1,7
2016-10-18,2016-11-17,BeiJing,CS,Clear,Renewal,H1,30
2016-10-18,2016-11-07,GuangZhou,Physics,Clear,Renewal,H1,20
2016-10-18,2016-11-14,BeiJing,Biomedical Engineering,Clear,New,H1,27
2016-10-18,0000-00-00,ShangHai,Polymer Chemistry ,Pending,New,B1,837
2016-10-18,2016-11-08,BeiJing,Computer science,Clear,New,H1,21
2016-10-18,2016-11-08,BeiJing,N/A,Clear,New,B1,21
2016-10-18,2016-12-13,BeiJing,"EE,CE",Clear,New,H1,56
2016-10-18,2016-11-22,ShangHai,CS,Clear,New,H1,35
2016-10-18,2016-12-15,ShangHai,CS,Clear,New,H1,58
2016-10-18,2016-11-14,BeiJing,ECE,Clear,New,F1,27
2016-10-18,2016-11-15,BeiJing,ME/EE,Clear,New,J1,28
2016-10-18,2016-12-06,ShangHai,CS,Clear,Renewal,H1,49
2016-10-18,2017-03-07,BeiJing,N/A,Clear,New,L1,140
2016-10-19,2016-11-14,BeiJing,N/A,Clear,Renewal,J1,26
2016-10-19,2016-11-14,BeiJing,CS,Clear,New,H1,26
2016-10-19,2016-11-15,BeiJing,Chemistry,Clear,Renewal,J1,27
2016-10-19,2017-02-02,ShangHai,Aerospace Engineering,Clear,Renewal,F1,106
2016-10-20,2016-11-18,Europe,Information System Securi,Clear,New,L1,29
2016-10-20,2016-11-17,ShangHai,CS,Clear,New,H1,28
2016-10-20,2016-12-05,ShangHai,MSc Biotechnology,Clear,Renewal,B2,46
2016-10-20,2016-11-14,BeiJing,PHYSICAL ELECTRONICS,Clear,Renewal,H1,25
2016-10-20,2016-11-14,BeiJing,Biochemistry,Clear,New,B1,25
2016-10-20,2016-11-18,ShangHai,Agricultural Engineering,Clear,New,B1,29
2016-10-20,2016-11-15,GuangZhou,Environmental Engineering,Clear,Renewal,J1,26
2016-10-20,2016-11-10,Europe,Materials Science and Eng,Clear,New,J1,21
2016-10-20,2016-11-22,ShangHai,mechnical engineer,Clear,New,B2,33
2016-10-21,2016-11-17,BeiJing,EE,Clear,Renewal,F1,27
2016-10-21,0000-00-00,BeiJing,N/A,Pending,New,J1,834
2016-10-21,2016-11-16,BeiJing,CS,Clear,New,H1,26
2016-10-21,2016-11-14,GuangZhou,Immuology,Clear,Renewal,F1,24
2016-10-21,2016-11-16,BeiJing,Electrical and Computer E,Clear,New,F1,26
2016-10-21,2016-11-29,BeiJing,Environmental Sciences,Clear,New,J1,39
2016-10-24,2016-11-21,BeiJing,Communication Engineering,Clear,Renewal,B1,28
2016-10-24,2016-11-17,BeiJing,CS,Clear,Renewal,B1,24
2016-10-24,2016-11-17,ShangHai,Bioengineering,Clear,Renewal,F1,24
2016-10-24,2016-11-16,ChengDu,EE,Clear,New,H1,23
2016-10-24,2016-11-18,ShangHai,Chemistry,Clear,New,H1,25
2016-10-24,2016-11-18,ShangHai,ECE,Clear,Renewal,F1,25
2016-10-24,2016-11-17,BeiJing,Environmental Science,Clear,New,H1,24
2016-10-24,2016-11-17,ShangHai,ME,Clear,New,F1,24
2016-10-24,2016-11-22,BeiJing,Materials science and Eng,Clear,New,J1,29
2016-10-24,2016-11-29,BeiJing,CS,Clear,Renewal,F1,36
2016-10-25,0000-00-00,ShangHai,biochemical engineering,Pending,New,B1,830
2016-10-25,2016-10-28,ShenYang,CS,Clear,New,H1,3
2016-10-25,0000-00-00,BeiJing,N/A,Pending,New,H1,830
2016-10-25,2016-11-18,BeiJing,Physics,Clear,Renewal,J1,24
2016-10-25,2017-01-13,Others,Physics,Clear,New,H1,80
2016-10-25,2016-12-01,ShangHai,CS,Clear,New,H1,37
2016-10-25,2016-12-05,ShangHai,electrical engineering,Clear,New,B1,41
2016-10-25,2016-11-22,ShangHai,Telecom,Clear,Renewal,H1,28
2016-10-25,2016-11-21,ShangHai,EE,Clear,New,J1,27
2016-10-25,2016-11-21,BeiJing,Environmental microbiolog,Clear,New,J1,27
2016-10-25,2016-11-21,BeiJing,Management Science and En,Clear,New,J1,27
2016-10-25,2016-11-18,BeiJing,EE,Clear,Renewal,H1,24
2016-10-25,2016-11-21,Ottawa,EE,Clear,Renewal,H1,27
2016-10-25,2016-11-29,Ottawa,Nuclear Technology and Ap,Clear,New,H1,35
2016-10-25,2016-12-02,BeiJing,IT Project Manager,Clear,Renewal,B1,38
2016-10-25,2016-12-13,ShangHai,Bioinformatics,Clear,New,J1,49
2016-10-26,2016-12-02,ShangHai,Communication Engineering,Clear,New,B2,37
2016-10-26,2016-11-21,ShangHai,Physics,Clear,New,J1,26
2016-10-26,2017-01-19,BeiJing,Remote Sensing,Clear,Renewal,B1,85
2016-10-27,0000-00-00,BeiJing,microelectronics,Pending,New,B1,828
2016-10-27,2016-11-22,ShangHai,CS,Clear,New,H1,26
2016-10-27,0000-00-00,HongKong,EE,Pending,New,J1,828
2016-10-27,0000-00-00,ShangHai,CS,Pending,Renewal,H1,828
2016-10-27,2016-11-25,BeiJing,Geochemistry,Clear,New,B1,29
2016-10-27,2016-11-21,BeiJing,Chemistry,Clear,New,H1,25
2016-10-27,2016-11-25,ShangHai,EE,Clear,New,F1,29
2016-10-27,2016-11-29,BeiJing,N/A,Clear,New,B1,33
2016-10-27,2016-12-09,ShangHai,Microelectronics,Clear,New,L1,43
2016-10-27,2016-11-29,ShangHai,N/A,Clear,New,F2,33
2016-10-28,2016-11-22,BeiJing,medicine,Clear,New,J1,25
2016-10-28,0000-00-00,BeiJing,rs,Pending,New,J1,827
2016-10-28,2017-03-15,ShangHai,trading,Clear,New,L1,138
2016-10-28,2016-12-05,ShangHai,CS,Clear,New,H1,38
2016-10-28,2016-12-05,ChengDu,Pharmaceutical Analysis,Clear,New,J1,38
2016-10-28,2016-11-22,BeiJing,Biochemistry molecular bi,Clear,New,J1,25
2016-10-28,2016-12-06,BeiJing,ME,Clear,New,J1,39
2016-10-28,0000-00-00,ShangHai,Mechanical Design and The,Pending,New,B1,827
2016-10-28,2016-11-30,BeiJing,ECE,Clear,Renewal,F1,33
2016-10-28,2017-01-06,BeiJing,Physical Chemistry,Clear,New,J1,70
2016-10-28,0000-00-00,BeiJing,EE,Pending,Renewal,F1,827
2016-10-31,2016-12-05,ShangHai,BME,Clear,Renewal,B1,35
2016-10-31,0000-00-00,BeiJing,AA006G3CCK,Pending,New,L1,824
2016-10-31,2016-10-31,ChengDu,mechanical engineering,Clear,New,B1,0
2016-10-31,0000-00-00,ShangHai,Psychology,Pending,New,J1,824
2016-10-31,2016-11-29,ShangHai,EE,Clear,New,L1,29
2016-10-31,2016-11-30,BeiJing,Chemical physics,Clear,New,H1,30
2016-10-31,2016-11-30,BeiJing,cs,Clear,New,F1,30
2016-10-31,2016-11-30,ShangHai,Software Engineering,Clear,New,B2,30
2016-10-31,2016-11-30,BeiJing,Material Science,Clear,Renewal,B2,30
2016-10-31,2016-11-30,BeiJing,CS,Clear,Renewal,F1,30
